scenario,family,phase,criu_opts,pre_dump,post_dump,restore_mem_mib,hub_mode,launch_ok,dump_rc,restore_rc,img_kib,v_pong,v_stat,v_hub,v_tcp,v_live5,v_resume,rereg_ms,verdict,world,dump_err,restore_err
S112one_journal.ext___epg_index,S,epg_index,ext_unix,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S112one_journal.ext___ready,S,ready,ext_unix,none,none,0,none,1,1,na,132,na,na,na,na,na,na,na,dump_fail,"","(00.137637) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S112one_journal.ext___steady,S,steady,ext_unix,none,none,0,none,1,1,na,132,na,na,na,na,na,na,na,dump_fail,"","(00.125671) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S113one_journal.tcp___init,S,init,tcp_est,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S113one_journal.tcp___db_open,S,db_open,tcp_est,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S113one_journal.tcp___tmp_journal,S,tmp_journal,tcp_est,none,none,0,none,1,0,0,13604,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S113one_journal.tcp___epg_index,S,epg_index,tcp_est,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S113one_journal.tcp___ready,S,ready,tcp_est,none,none,0,none,1,1,na,132,na,na,na,na,na,na,na,dump_fail,"","(00.121463) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S113one_journal.tcp___steady,S,steady,tcp_est,none,none,0,none,1,1,na,132,na,na,na,na,na,na,na,dump_fail,"","(00.148032) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S114one_journal.file__init,S,init,filelocks,none,none,0,none,1,0,0,280,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S114one_journal.file__db_open,S,db_open,filelocks,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S114one_journal.file__tmp_journal,S,tmp_journal,filelocks,none,none,0,none,1,0,0,13604,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S114one_journal.file__epg_index,S,epg_index,filelocks,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S114one_journal.file__ready,S,ready,filelocks,none,none,0,none,1,1,na,132,na,na,na,na,na,na,na,dump_fail,"","(00.136196) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S114one_journal.file__steady,S,steady,filelocks,none,none,0,none,1,1,na,132,na,na,na,na,na,na,na,dump_fail,"","(00.133975) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S115one_journal.perm__init,S,init,permissive,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S115one_journal.perm__db_open,S,db_open,permissive,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S115one_journal.perm__tmp_journal,S,tmp_journal,permissive,none,none,0,none,1,0,0,13604,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S115one_journal.perm__epg_index,S,epg_index,permissive,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S115one_journal.perm__ready,S,ready,permissive,none,none,0,none,1,1,na,132,na,na,na,na,na,na,na,dump_fail,"","(00.141325) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S115one_journal.perm__steady,S,steady,permissive,none,none,0,none,1,1,na,132,na,na,na,na,na,na,na,dump_fail,"","(00.149985) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S116one_render.stri__init,S,init,strict,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S116one_render.stri__db_open,S,db_open,strict,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S116one_render.stri__render_conn,S,render_conn,strict,none,none,0,normal,1,1,na,13588,na,na,na,na,na,na,na,dump_fail,"","(00.107600) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S116one_render.stri__epg_index,S,epg_index,strict,none,none,0,normal,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S116one_render.stri__ready,S,ready,strict,none,none,0,normal,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.143625) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S116one_render.stri__steady,S,steady,strict,none,none,0,normal,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.158578) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S117one_render.ext___init,S,init,ext_unix,none,none,0,normal,1,0,0,280,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S117one_render.ext___db_open,S,db_open,ext_unix,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S117one_render.ext___render_conn,S,render_conn,ext_unix,none,none,0,normal,1,1,na,13588,na,na,na,na,na,na,na,dump_fail,"","(00.138583) Error (criu/sk-unix.c:881): unix: Can't dump half of stream unix connection. name: (null); peer name: ",""
S117one_render.ext___epg_index,S,epg_index,ext_unix,none,none,0,normal,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S117one_render.ext___ready,S,ready,ext_unix,none,none,0,normal,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.114467) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S117one_render.ext___steady,S,steady,ext_unix,none,none,0,normal,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.133211) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S118one_render.tcp___init,S,init,tcp_est,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S118one_render.tcp___db_open,S,db_open,tcp_est,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S118one_render.tcp___render_conn,S,render_conn,tcp_est,none,none,0,normal,1,1,na,13588,na,na,na,na,na,na,na,dump_fail,"","(00.133263) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S118one_render.tcp___epg_index,S,epg_index,tcp_est,none,none,0,normal,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S118one_render.tcp___ready,S,ready,tcp_est,none,none,0,normal,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.138585) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S118one_render.tcp___steady,S,steady,tcp_est,none,none,0,normal,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.143348) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S119one_render.file__init,S,init,filelocks,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S119one_render.file__db_open,S,db_open,filelocks,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S119one_render.file__render_conn,S,render_conn,filelocks,none,none,0,normal,1,1,na,13588,na,na,na,na,na,na,na,dump_fail,"","(00.142242) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S119one_render.file__epg_index,S,epg_index,filelocks,none,none,0,normal,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S119one_render.file__ready,S,ready,filelocks,none,none,0,normal,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.186601) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S119one_render.file__steady,S,steady,filelocks,none,none,0,normal,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.145298) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S120one_render.perm__init,S,init,permissive,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S120one_render.perm__db_open,S,db_open,permissive,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S120one_render.perm__render_conn,S,render_conn,permissive,none,none,0,normal,1,1,na,13588,na,na,na,na,na,na,na,dump_fail,"","(00.124906) Error (criu/sk-unix.c:881): unix: Can't dump half of stream unix connection. name: (null); peer name: ",""
S120one_render.perm__epg_index,S,epg_index,permissive,none,none,0,normal,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S120one_render.perm__ready,S,ready,permissive,none,none,0,normal,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.166107) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S120one_render.perm__steady,S,steady,permissive,none,none,0,normal,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.167707) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S121one_epoll.stri__init,S,init,strict,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S121one_epoll.stri__db_open,S,db_open,strict,none,none,0,none,1,0,0,280,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S121one_epoll.stri__epoll_open,S,epoll_open,strict,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S121one_epoll.stri__epg_index,S,epg_index,strict,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S121one_epoll.stri__ready,S,ready,strict,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.160850) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S121one_epoll.stri__steady,S,steady,strict,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.167563) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S122one_epoll.ext___init,S,init,ext_unix,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S122one_epoll.ext___db_open,S,db_open,ext_unix,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S122one_epoll.ext___epoll_open,S,epoll_open,ext_unix,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S122one_epoll.ext___epg_index,S,epg_index,ext_unix,none,none,0,none,1,0,0,13592,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S122one_epoll.ext___ready,S,ready,ext_unix,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.139083) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S122one_epoll.ext___steady,S,steady,ext_unix,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.153010) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S123one_epoll.tcp___init,S,init,tcp_est,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S123one_epoll.tcp___db_open,S,db_open,tcp_est,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S123one_epoll.tcp___epoll_open,S,epoll_open,tcp_est,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S123one_epoll.tcp___epg_index,S,epg_index,tcp_est,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S123one_epoll.tcp___ready,S,ready,tcp_est,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.138662) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S123one_epoll.tcp___steady,S,steady,tcp_est,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.160066) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S124one_epoll.file__init,S,init,filelocks,none,none,0,none,1,0,0,280,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S124one_epoll.file__db_open,S,db_open,filelocks,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S124one_epoll.file__epoll_open,S,epoll_open,filelocks,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S124one_epoll.file__epg_index,S,epg_index,filelocks,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S124one_epoll.file__ready,S,ready,filelocks,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.133162) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S124one_epoll.file__steady,S,steady,filelocks,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.136616) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S125one_epoll.perm__init,S,init,permissive,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S125one_epoll.perm__db_open,S,db_open,permissive,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S125one_epoll.perm__epoll_open,S,epoll_open,permissive,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S125one_epoll.perm__epg_index,S,epg_index,permissive,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S125one_epoll.perm__ready,S,ready,permissive,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.149810) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S125one_epoll.perm__steady,S,steady,permissive,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.153296) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S126one_listen.stri__init,S,init,strict,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S126one_listen.stri__db_open,S,db_open,strict,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S126one_listen.stri__svc_listen,S,svc_listen,strict,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S126one_listen.stri__epg_index,S,epg_index,strict,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S126one_listen.stri__ready,S,ready,strict,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.137360) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S126one_listen.stri__steady,S,steady,strict,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.150085) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S127one_listen.ext___init,S,init,ext_unix,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S127one_listen.ext___db_open,S,db_open,ext_unix,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S127one_listen.ext___svc_listen,S,svc_listen,ext_unix,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S127one_listen.ext___epg_index,S,epg_index,ext_unix,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S127one_listen.ext___ready,S,ready,ext_unix,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.166978) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S127one_listen.ext___steady,S,steady,ext_unix,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.178836) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S128one_listen.tcp___init,S,init,tcp_est,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S128one_listen.tcp___db_open,S,db_open,tcp_est,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S128one_listen.tcp___svc_listen,S,svc_listen,tcp_est,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S128one_listen.tcp___epg_index,S,epg_index,tcp_est,none,none,0,none,1,0,0,13588,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S128one_listen.tcp___ready,S,ready,tcp_est,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.157157) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S128one_listen.tcp___steady,S,steady,tcp_est,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.119500) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S129one_listen.file__init,S,init,filelocks,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S129one_listen.file__db_open,S,db_open,filelocks,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S129one_listen.file__svc_listen,S,svc_listen,filelocks,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S129one_listen.file__epg_index,S,epg_index,filelocks,none,none,0,none,1,0,0,13588,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S129one_listen.file__ready,S,ready,filelocks,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.135492) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S129one_listen.file__steady,S,steady,filelocks,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.158095) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S130one_listen.perm__init,S,init,permissive,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S130one_listen.perm__db_open,S,db_open,permissive,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S130one_listen.perm__svc_listen,S,svc_listen,permissive,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S130one_listen.perm__epg_index,S,epg_index,permissive,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S130one_listen.perm__ready,S,ready,permissive,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.116149) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S130one_listen.perm__steady,S,steady,permissive,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.108059) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S131one_udp.stri__init,S,init,strict,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S131one_udp.stri__db_open,S,db_open,strict,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S131one_udp.stri__udp_open,S,udp_open,strict,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S131one_udp.stri__epg_index,S,epg_index,strict,none,none,0,none,1,0,0,13592,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S131one_udp.stri__ready,S,ready,strict,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.137811) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S131one_udp.stri__steady,S,steady,strict,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.157695) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S132one_udp.ext___init,S,init,ext_unix,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S132one_udp.ext___db_open,S,db_open,ext_unix,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S132one_udp.ext___udp_open,S,udp_open,ext_unix,none,none,0,none,1,0,0,13592,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S132one_udp.ext___epg_index,S,epg_index,ext_unix,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S132one_udp.ext___ready,S,ready,ext_unix,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.159824) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S132one_udp.ext___steady,S,steady,ext_unix,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.147686) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S133one_udp.tcp___init,S,init,tcp_est,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S133one_udp.tcp___db_open,S,db_open,tcp_est,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S133one_udp.tcp___udp_open,S,udp_open,tcp_est,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S133one_udp.tcp___epg_index,S,epg_index,tcp_est,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S133one_udp.tcp___ready,S,ready,tcp_est,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.159680) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S133one_udp.tcp___steady,S,steady,tcp_est,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.144130) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S134one_udp.file__init,S,init,filelocks,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S134one_udp.file__db_open,S,db_open,filelocks,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S134one_udp.file__udp_open,S,udp_open,filelocks,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S134one_udp.file__epg_index,S,epg_index,filelocks,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S134one_udp.file__ready,S,ready,filelocks,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.119301) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S134one_udp.file__steady,S,steady,filelocks,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.150191) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
S135one_udp.perm__init,S,init,permissive,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S135one_udp.perm__db_open,S,db_open,permissive,none,none,0,none,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S135one_udp.perm__udp_open,S,udp_open,permissive,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S135one_udp.perm__epg_index,S,epg_index,permissive,none,none,0,none,1,0,0,13596,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S135one_udp.perm__ready,S,ready,permissive,none,none,0,none,1,1,na,124,na,na,na,na,na,na,na,dump_fail,"","(00.114987) Error (criu/fsnotify.c:284): fsnotify: 	Can't dump that handle",""
